423623,Gentingen,location,49.9,6.23333
448319,Appiano Gentile,location,45.73758,8.97874
450451,Sas van Gent,location,51.2275,3.79861
449798,Olmo Gentile,location,44.58574,8.24694
384002,Genteng,location,-8.36667,114.15
380032,Port-Gentil,location,-0.71933,8.78151
376281,Brüggen, Niederrhein,location,51.2404899597168,6.183700084686279
471355,Brügge, Holstein,location,54.174187319375,10.0715697571094
424876,Brugge,location,54.18333,10.06667
466038,Brüggen, Leine,location,52.05,9.78333
380680,Portsmouth,location,50.79899,-1.09125
461546,Portsmouth Heights,location,36.82098,-76.36883
465357,Portsmouth,location,36.83543,-76.29827
465678,Portsmouth,location,43.07176,-70.76255
465161,Portsmouth,location,38.73174,-82.99767
410695,Portsmouth,location,41.60232,-71.25033
377816,Portsmouth,location,15.5833333,-61.4666667
379727,Paris,location,48.85341,2.3488
379354,Cormeilles-en-Parisis,location,48.97111,2.20491
379890,Seyssinet-Pariset,location,45.17676,5.69387
436776,Le Touquet-Paris-Plage,location,50.52432,1.58571
315042,Paris Charles De Gaulle,airport,49.0029701,2.577134
315043,Paris Orly,airport,48.72613,2.364111
380385,Gloucester,location,51.86568,-2.2431
410248,Gloucester,location,42.61593,-70.66199
410744,Gloucester City,location,39.89178,-75.11629
461534,Gloucester Point,location,37.25403,-76.49689
410088,New Gloucester,location,43.96285,-70.28255
315112,Gloucester/Cheltenham,airport,51.89296,-2.157892
380147,Bournemouth,location,50.72048,-1.8795
315093,Bournemouth,airport,50.777671813964844,-1.8324530124664307
380671,Poole,location,50.71667,-2.0
409582,Pooler,location,32.11548,-81.24706
380244,Coventry,location,52.40656,-1.51217
409189,Coventry,location,41.7001,-71.68284
380124,Birmingham,location,52.48142,-1.89983
464633,Birmingham,location,33.52066,-86.80249
408531,Birmingham,location,42.5467,-83.21132
315101,Birmingham,airport,52.45309,-1.738474
316238,Birmingham,airport,33.56211,-86.75108
318454,Birmingham New Street,station,52.4779071,-1.8986916
380324,Edinburgh,location,55.95206,-3.19648
459682,Edinburgh of the Seven Seas,location,-37.06757,-12.31155
406082,Edinburgh,location,-37.05,-12.3
315097,Edinburgh,airport,55.94804,-3.365187
318983,Edinburgh Waverley,station,55.9517187,-3.1896228
380188,Canterbury,location,51.27904,1.07992
455410,Canterbury,location,-37.8247,145.08476
380459,Ipswich,location,52.05917,1.15545
410262,Ipswich,location,42.6791667,-70.8416667
410689,New Ipswich,location,42.74814,-71.85424
380660,Peterborough,location,52.57364,-0.24777
372618,Peterborough,location,44.30012,-78.31623
410693,Peterborough,location,42.8705556,-71.9522222
380667,Plymouth,location,50.37153,-4.14305
465646,Plymouth,location,45.01052,-93.45551
465401,Plymouth,location,41.67204,-73.05289
465510,Plymouth,location,41.34366,-86.30973
315914,New Plymouth,airport,-39.00911,174.179
380333,Exeter,location,50.7236,-3.52751
408811,Exeter,location,36.29606,-119.14205
465668,Exeter,location,42.98148,-70.94783
465818,Exeter,location,41.5776,-71.53756
465800,Exeter,location,41.32064,-75.81908
372360,Exeter,location,43.35,-81.483333
315103,Exeter,airport,50.731258392333984,-3.416249990463257
372808,Toronto,location,43.70011,-79.4163
462112,Toronto,location,40.46423,-80.60091
314300,Toronto,airport,43.68173,-79.61205
314301,Toronto Island,airport,43.63174,-79.39549
376645,Hildesheim,location,52.15077,9.95112
373033,Berne,location,46.94809,7.44744
425326,Bernau bei Berlin,location,52.67982,13.58708
376219,Bernburg,location,51.79464,11.7401
379228,Bernay,location,49.08888,0.59858
314518,Berne,airport,46.91408,7.49652
315783,Ontario/San Bernardino,airport,34.06086,-117.5983
372596,Ottawa,location,45.41117,-75.69812
409795,Ottawa,location,41.34559,-88.84258
464881,Ottawa,location,38.61557,-95.26775
314328,Ottawa,airport,45.32265,-75.66739
410534,Cleveland,location,41.4995,-81.69541
411108,Cleveland Heights,location,41.52005,-81.55624
465227,Cleveland,location,35.15952,-84.87661
370525,Clevelândia,location,-26.39583,-52.47083
314339,Cleveland,airport,41.41167,-81.83469
378823,Toledo,location,39.8581,-4.02263
429472,Portillo de Toledo,location,40.06415,-4.22793
427560,Burguillos de Toledo,location,39.79635,-3.99254
16807214,Almonacid de Toledo,location,39.75445,-3.85242
316508,Toledo,airport,41.59157,-83.80682
410374,Detroit,location,42.33143,-83.04575
461814,Detroit Lakes,location,46.81718,-95.84533
314338,Detroit,airport,42.20782,-83.35629
413533,Hamilton,location,55.76667,-4.03333
372409,Hamilton,location,43.23341,-79.94964
394101,Hamilton,location,-37.78333,175.28333
465145,Hamilton,location,39.3995,-84.56134
314380,Hamilton,airport,43.16325,-79.92651
315902,Hamilton,airport,-37.86634,175.3386
380185,Cambridge,location,52.2,0.11667
455800,Cambridge,location,43.3601,-80.31269
465525,Cambridge,location,42.3751,-71.10561
458815,Cambridge,location,-37.87822,175.4402
464953,Cambridge,location,38.56317,-76.07883
410127,Cambridge,location,40.03118,-81.58846
465631,Cambridge,location,45.57274,-93.22439
388789,Cambridge,location,18.3166667,-77.9
368754,Toowoomba,location,-27.56056,151.95386
313967,Toowoomba,airport,-27.54473,151.9182
379604,Lyon,location,45.74846,4.84671
379814,Sainte-Foy-les-Lyon,location,45.73692,4.79688
438963,Chazelles-sur-Lyon,location,45.63806,4.3913
409764,Lyons,location,41.81337,-87.81811
410431,South Lyon,location,42.46059,-83.65161
314525,Lyon,airport,45.71981,5.082447
376314,Chemnitz,location,50.83333,12.91667
472019,Lichtenau bei Chemnitz, Sachsen,location,50.9083,12.9917
422947,Hartmannsdorf bei Chemnitz,location,50.9,12.8
472151,Mühlau bei Chemnitz,location,50.9,12.7667
376583,Hamburg,location,53.57532,10.01534
377183,Schenefeld bei Hamburg,location,53.602352142333984,9.823953628540039
471195,Aumühle bei Hamburg,location,53.52818,10.31357
417483,Wentorf bei Hamburg,location,53.5,10.25
314838,Hamburg,airport,53.63659,9.98318
331128,Hamburg Hbf,station,53.55273,10.006908
376872,Malente,location,54.18333,10.56667
436501,Malemort-sur-Correze,location,45.17009,1.56193
436500,Malesherbes,location,48.29566,2.40935
381708,Malesina,location,38.61667,23.23333
315707,Male,airport,4.194419,73.5267
380882,York,location,53.95763,-1.08271
440606,Welton, East Yorkshire,location,53.73211,-0.55232
465193,York,location,39.9626,-76.72774
461705,Yorkville,location,41.64114,-88.44729
316369,New York Kennedy,airport,40.64441,-73.78275
316368,New York La Guardia,airport,40.77454,-73.87199
368771,Wollongong,location,-34.424,150.89345
369421,Leuven,location,50.87959,4.70093
380192,Carlisle,location,54.895111083984375,-2.938190460205078
411293,Carlisle,location,40.20148,-77.18887
367907,Carlisle,location,17.1333333,-61.8
461298,New Carlisle,location,39.93617,-84.02549
380791,Sunderland,location,54.90465,-1.38222
441079,North Sunderland,location,55.57688,-1.66436
380185,Cambridge,location,52.2,0.11667
455800,Cambridge,location,43.3601,-80.31269
465525,Cambridge,location,42.3751,-71.10561
458815,Cambridge,location,-37.87822,175.4402
464953,Cambridge,location,38.56317,-76.07883
410127,Cambridge,location,40.03118,-81.58846
465631,Cambridge,location,45.57274,-93.22439
388789,Cambridge,location,18.3166667,-77.9
380875,Worcester,location,52.18935,-2.22001
410352,Worcester,location,42.26259,-71.80229
412595,Worcester,location,-33.64651,19.44852
316381,Worcester,airport,42.26841,-71.87715
393814,Oslo,location,59.91273,10.74609
420034,Osloß,location,52.46925,10.68011
390772,Oslomej,location,41.57722,21.0
16766110,Oslonino,location,54.66837,18.45737
396893,Oslob,location,9.524722,123.429722
315844,Oslo Gardermoen,airport,60.19916,11.09927
314876,Oslo Sandefjord,airport,59.1861572265625,10.253893852233887
376272,Bremen,location,53.07516,8.80777
472855,Weyhe bei Bremen,location,52.98285,8.85421999999994
464135,Achim bei Bremen,location,53.01416,9.0263
460909,Bremen,location,33.72122,-85.1455
314837,Bremen,airport,53.05227,8.785328
329469,Bremen Hbf,station,53.083477,8.813833
380631,Northampton,location,52.25,-0.88333
465553,Northampton,location,42.32509,-72.6412
410298,Northampton,location,40.68621,-75.49685
368439,Graz,location,47.06667,15.45
446649,Grazzanise,location,41.08941,14.10032
427166,Grazalema,location,36.76018,-5.36839
446648,Grazzano Badoglio,location,45.04035,8.31064
313877,Graz,airport,46.99632,15.44412
380210,Chelmsford,location,51.73575,0.46958
410230,Chelmsford,location,42.59981,-71.36728
380832,Wakefield,location,53.68331,-1.49768
410335,Wakefield,location,42.50648,-71.07283
462743,Wakefield-Peacedale,location,41.44606,-71.5004
394239,Wakefield,location,-41.4,173.05
377549,Esbjerg,location,55.46667,8.45
314873,Esbjerg,airport,55.52583,8.553333
380457,Inverness,location,57.47908,-4.22398
461665,Inverness,location,42.11808,-88.09619
460801,Inverness,location,28.83582,-82.33037
462785,Inverness Highlands South,location,28.80055,-82.3371
372442,Inverness,location,46.233333,-61.283333
315098,Inverness,airport,57.53986,-4.063525
380037,Aberdeen,location,57.14369,-2.09814
3868109,Braemar, Aberdeenshire,location,57.006206,-3.398087
465822,Aberdeen,location,45.4647,-98.48648
410115,Aberdeen,location,46.97537,-123.81572
315096,Aberdeen,airport,57.20037,-2.203734
380795,Swansea,location,51.62079,-3.94323
409831,Swansea,location,41.74816,-71.18977
464832,Swansea,location,38.53394,-89.98899
378655,Madrid,location,40.4165,-3.70256
378654,Madridejos,location,39.46823,-3.53196
430256,Madridanos,location,41.47967,-5.6046
378630,Las Rozas de Madrid,location,40.49292,-3.87371
314957,Madrid,airport,40.468257904052734,-3.5695650577545166
380768,Stirling,location,56.11903,-3.93682
372771,Stirling,location,44.3,-77.55
394202,Stirling,location,-46.25,169.783333
380310,Durham,location,54.77676,-1.57566
465085,Durham,location,35.99403,-78.89862
465667,Durham,location,43.13397,-70.92645
410667,Durham,location,39.64627,-121.79998
372342,Durham,location,44.183333,-80.816667
315121,Durham Tees Valley,airport,54.51155,-1.432962
316558,Raleigh/Durham,airport,35.87734,-78.78916
408698,Anaheim,location,33.83529,-117.9145
409118,Westminster,location,39.83665,-105.0372
465874,Westminster,location,33.75918,-118.00673
464991,Westminster,location,39.57538,-76.99581
465571,Westminster,location,42.54592,-71.91063
455864,New Westminster,location,49.20678,-122.91092
393496,Bergen,location,60.39292907714844,5.324578762054443
393170,Bergen op Zoom,location,51.49509048461914,4.291629314422607
425356,Bergen auf Rügen,location,54.41823,13.43349
393169,Bergen,location,51.6,6.0333333
315848,Bergen,airport,60.29306,5.223405
380302,Dundee,location,56.4614282,-2.9681109
412445,Dundee,location,-28.16678,30.23371
461702,West Dundee,location,42.09808,-88.28286
315099,Dundee,airport,56.45383,-3.013473
380425,Hereford,location,52.05684,-2.71482
411590,Hereford,location,34.81506,-102.3977
375495,Brno,location,49.19510269165039,16.60753059387207
313894,Brno,airport,49.14516,16.6944
376627,Herne,location,51.5388,7.22572
380426,Herne Bay,location,51.373,1.12857
369351,Herne,location,50.72423,4.03481
427775,Alicante,location,38.34517,-0.48149
426585,San Juan de Alicante,location,38.40148,-0.43623
394903,Alicante,location,10.89704,123.0185
314902,Alicante,airport,38.28548,-0.560056
412901,Ely,location,52.39857,0.25811
411118,Elyria,location,41.36838,-82.10765
384459,Elyakhin,location,32.4,34.9166667
314747,El Yopal,airport,5.318775,-72.38586
464176,Bangor,location,54.65338,-5.66895
380097,Bangor,location,53.2268,-4.134568
14933972,Bangor,location,54.14306,-9.74028
7979708,Capel Bangor,location,52.404507,-3.983048
314373,Bangor,airport,44.80809,-68.81651
380540,Liverpool,location,53.41058,-2.97794
466093,Hale Village, Liverpool,location,53.33333,-2.8
455256,Liverpool,location,-33.9,150.93333
372501,Liverpool,location,44.033333,-64.716667
315114,Liverpool,airport,53.33717,-2.854246
319636,London Liverpool Street,station,51.5183801,-0.0816928
319584,Liverpool Lime Street,station,53.4077014895,-2.97598656063
464166,Preston,location,53.766666,-2.716667
380686,Prestonpans,location,55.95939,-2.98038
409652,Preston,location,42.09631,-111.87662
409616,Honolulu,location,21.30694,-157.85833
316415,Honolulu,airport,21.3329,-157.9214
409615,Hilo,location,19.72972,-155.09
459006,Hilongos,location,10.37444,124.74972
395989,Hilotongan,location,11.146944,123.6425
316420,Hilo,airport,19.7149,-155.0397
380459,Ipswich,location,52.05917,1.15545
410262,Ipswich,location,42.6791667,-70.8416667
410689,New Ipswich,location,42.74814,-71.85424
380730,Salisbury,location,51.06931,-1.79569
465108,Salisbury,location,35.67097,-80.47423
464986,Salisbury,location,38.36067,-75.59937
410198,Salisbury,location,40.74566,-73.56013
455144,Salisbury,location,-34.76667,138.63333
372729,Salisbury,location,46.033333,-65.05
316390,Salisbury,airport,38.34355,-75.51686
380234,Colchester,location,51.88921,0.90421
409188,Colchester,location,44.54394,-73.14791
372302,Colchester,location,41.983333,-82.933333
439854,Belleville,location,46.1,4.75
439855,Belleville-sur-Meuse,location,49.17863,5.3719
439853,Belleville-sur-Vie,location,46.78369,-1.42905
439856,Belleville,location,48.81902,6.10108
439857,Belleville-sur-Loire,location,47.5,2.85
434242,Saint-Martin-de-Belleville,location,45.38175,6.50519
436896,Le Plessis-Belleville,location,49.09501,2.75614
372214,Belleville,location,44.17876,-77.37053
372202,Barrie,location,44.40011,-79.66634
372732,Sarnia,location,42.97866,-82.40407
314389,Sarnia,airport,42.9964,-82.3093
380660,Peterborough,location,52.57364,-0.24777
372618,Peterborough,location,44.30012,-78.31623
410693,Peterborough,location,42.8705556,-71.9522222
376203,Bayreuth,location,49.94806,11.57833
379040,Pori,location,61.48333,21.78333
441005,Poringland,location,52.56756,1.34961
416574,Poricany,location,50.10806,14.91818
416573,Porici nad Sazavou,location,49.83895,14.67446
314928,Pori,airport,61.46201,21.79878
368632,Canberra,location,-35.28346,149.12807
313907,Canberra,airport,-35.3069,149.1897
379056,Turku,location,60.45148,22.26869
314924,Turku,airport,60.5134,22.26178
380281,Derby,location,52.92277,-1.47663
3867974,Crowden, Derbyshire,location,53.490675,-1.887485
464870,Derby,location,37.54557,-97.26893
465384,Derby,location,41.32065,-73.089
409193,Derby,location,39.83943,-104.91859
464063,Schwerin, Mecklenburg,location,53.62937,11.41316
418784,Schweringen,location,52.75,9.18333
418783,Schwerinsdorf,location,53.31667,7.68333
421459,Leezen bei Schwerin,location,53.66265,11.49874
425773,Alt Schwerin,location,53.51255,12.3464
423482,Göhren bei Schwerin,location,53.53333,11.6
418120,Tramm bei Schwerin,location,53.5223388671875,11.647890090942383
376725,Kiel,location,54.32133,10.13489
398275,Kielce,location,50.87033,20.62752
452796,Kielczow,location,51.13999,17.17798
451590,Kielpin,location,52.35796,20.86214
451591,Kielanowka,location,50.02616,21.92905
16800526,Kielczyglow,location,51.23881,18.98283
16748455,Kielder,location,55.23448,-2.58538
465986,Lindau bei Kiel,location,54.38333,9.9
380637,Nottingham,location,52.9536,-1.15047
380407,Halifax,location,53.71667,-1.85
372408,Halifax,location,44.64533,-63.57239
461732,Halifax,location,41.99121,-70.86198
314323,Halifax,airport,44.88506,-63.51485
398662,Braga,location,41.55032,-8.42005
398663,Bragança,location,41.80582,-6.75719
464508,Bragadiru,location,44.37098,25.977184
399541,Bragadiru,location,43.764183,25.511545
370317,Bragança Paulista,location,-22.95194,-46.54194
370316,Bragança,location,-1.05361,-46.76556
315001,Braganca,airport,41.85752,-6.707303
409981,Topeka,location,39.04833,-95.67804
316486,Topeka,airport,38.95028,-95.66417
368491,Linz,location,48.30639,14.28611
421323,Linz am Rhein,location,50.56884,7.28445
426077,Sankt Katharinen bei Linz am Rhein,location,50.58333,7.38333
313876,Linz,airport,48.23956,14.19282
398742,Funchal,location,32.6468391418457,-16.897905349731445
316047,Funchal,airport,32.69417,-16.77806
398648,Barcelos,location,41.53876,-8.61505
370230,Barcelos,location,-0.97472,-62.92417
314195,Barcelos,airport,-0.981285,-62.91884
376362,Dortmund,location,51.51494,7.466
314844,Dortmund,airport,51.51531,7.61341
376589,Hannoversch Munden,location,51.41505,9.65046
376590,Hanover,location,52.37052,9.73322
464117,Burgdorf, Hanover,location,52.44628,10.0064
464094,Hemmingen / Hannover,location,52.31425,9.72359
314839,Hannover,airport,52.45859,9.694592
329568,Hanover Hbf,station,52.376763,9.741016
380719,St Albans,location,51.75,-0.33333
434790,Saint-Alban-sur-Limagnole,location,44.781,3.38793
455441,Saint Albans,location,-37.74496,144.80049
465374,Saint Albans,location,38.38565,-81.83624
411741,Saint Albans,location,44.81088,-73.08319
464136,Frederiksberg,location,55.679108,12.534662
377563,Frederiksberg,location,55.41618,11.56934
373284,Winterthur,location,47.5,8.75
416228,Stadt Winterthur (Kreis 1),location,47.49494,8.71954
380874,Wolverhampton,location,52.58547,-2.12296
375816,Olomouc,location,49.59552,17.25175
377151,Rostock,location,54.0887,12.14049
419940,Papendorf bei Rostock,location,54.034088134765625,12.133350372314453
419350,Roggentin bei Rostock,location,54.06821823120117,12.202276229858398
471899,Kessin bei Rostock,location,54.06201,12.17808
314857,Rostock-Laage,airport,53.91332,12.29231
412530,Pretoria,location,-25.74486,28.18783
376749,Konstanz,location,47.66033,9.17582
376193,Bamberg,location,49.89873,10.90067
426008,Altendorf, Kreis Bamberg,location,49.8,11.01667
420617,Neu-Bamberg,location,49.8,7.91667
398704,Coimbra,location,40.20564,-8.41955
398868,Porto,location,41.14961,-8.61099
388443,Portogruaro,location,45.77528,12.83861
445406,Porto Sant'Elpidio,location,43.25826,13.75829
388448,Porto Torres,location,40.835,8.39722
314961,Porto,airport,41.23881149291992,-8.66822338104248
314181,Porto Alegre,airport,-29.99389,-51.17111
396276,Legaspi,location,13.13722,123.73444
316006,Legaspi,airport,13.15293,123.7305
399276,Arad,location,46.18333,21.31667
375435,Aradippou,location,34.95,33.5916667
416340,Aradhippou,location,34.95,33.59167
387716,Aradeo,location,40.13092,18.12962
315224,Arad,airport,46.17473,21.26389
406069,Uppsala,location,59.8585,17.64543
376921,Moers,location,51.45342,6.6326
390323,Moersdorf,location,49.7383333,6.5
426073,Mörsbach, Westerwald,location,50.71667,7.76667
420795,Mörsdorf bei Stadtroda,location,50.86737823486328,11.821900367736816
420796,Mörsdorf, Hunsrück,location,50.101070404052734,7.351749897003174
380614,Newcastle upon Tyne,location,54.97328,-1.61396
441108,Newcastle-under-Lyme,location,53.0,-2.23333
442488,Newcastle,location,54.21804,-5.88979
384408,Newcastle West,location,52.44917,-9.06111
315105,Newcastle,airport,55.03738,-1.709616
313922,Newcastle,airport,-32.80061,151.8342
455220,Nowra,location,-34.88422,150.60036
406086,Ankaran,location,45.57861,13.73611
407075,Ankara,location,39.91987,32.85427
316206,Ankara,airport,40.12806,32.995
407135,Edirne,location,41.67719,26.55597
407060,Afyonkarahisar,location,38.75667,30.54333
407091,Bilecik,location,40.14192,29.97932
427582,Bolulla,location,38.67529,-0.11184
387631,Bolungarvík,location,66.15,-23.25
407097,Bolu,location,40.73583,31.60611
407104,Burdur,location,37.72028,30.29083
415103,Bürs,location,47.14972,9.8
407106,Bursa,location,40.19167,29.06111
407128,Denizli,location,37.77417,29.0875
316213,Denizli,airport,37.78722,29.70333
383447,Konyar,location,47.31667,21.66667
407207,Konya,location,37.87135,32.48464
316212,Konya,airport,37.97963,32.5622
407308,Yalova,location,40.65502,29.27693
406057,Stockholm,location,59.33258,18.0649
315031,Stockholm Arlanda,airport,59.65213,17.93175
315033,Stockholm Skavsta,airport,58.78273,16.92349
314929,Stockholm Bromma,airport,59.35618,17.93779
378970,Espoo,location,60.2052,24.6522
406008,Karlstad,location,59.3793,13.50357
376713,Karlstadt am Main,location,49.96034,9.77239
315847,Karlstad,airport,59.44398,13.34354
465535,Grafton,location,42.20704,-71.68562
410249,Grafton,location,43.31973,-87.95342
368667,Grafton,location,-29.69012,152.93336
465772,Grafton,location,41.27255,-82.05459
465370,Grafton,location,39.34092,-80.01897
455201,South Grafton,location,-29.7,152.95
313964,Grafton,airport,-29.75944,153.03
384304,Ballina,location,54.11667,-9.16667
384305,Ballinasloe,location,53.3275,-8.21944
14933541,Ballina,location,52.80778,-8.43556
442271,Ballinamallard,location,54.4,-7.58333
313935,Ballina,airport,-28.83884,153.5613
380704,Rochester,location,51.387726,0.5055157
466078,Rochester,location,55.3,-2.25
410426,Rochester,location,43.15478,-77.61556
465649,Rochester,location,44.02163,-92.4699
314330,Rochester,airport,43.12799,-77.6661
316467,Rochester,airport,43.90828,-92.50002
406292,Trnava,location,48.3774,17.58723
416443,Trnava,location,49.29603,17.84191
441195,Melbourne,location,52.822273,-1.4268414
368702,Melbourne,location,-37.814,144.96332
409390,Melbourne,location,28.08363,-80.60811
409505,West Melbourne,location,28.07168,-80.65339
313906,Melbourne,airport,-37.66969,144.8485
316402,Melbourne,airport,28.10169,-80.64381
409736,Harrisburg,location,40.2737,-76.88442
465089,Harrisburg,location,35.32375,-80.6559
464816,Harrisburg,location,37.73838,-88.54061
316386,Harrisburg,airport,40.19817,-76.76096
408080,Nova Praha,location,48.56821,32.90273
376255,Bonn,location,50.73438,7.09548
439669,Bonneuil-sur-Marne,location,48.7695,2.4793
379250,Bonneuil,location,48.966667,2.433333
442161,Bonnyrigg,location,55.87329,-3.1051
314039,Cologne/Bonn,airport,50.879908,7.119956
408831,Gilroy,location,37.00578,-121.56828
463051,Roodepoort,location,-26.1625,27.8725
398224,Gdynia,location,54.51889,18.53188
412419,Boksburg,location,-26.21197,28.25958
407057,Adana,location,37.00167,35.32889
314821,Adana,airport,36.9825,35.28305
432486,Vantaa,location,60.29414,25.04099
379945,Vannes,location,47.66667,-2.75
463135,Vandœuvre-lès-Nancy,location,48.65,6.18333
379946,Vanves,location,48.82345,2.29025
313773,Van Ferit Melen,airport,38.46802,43.33216
